name_id,xy,page_ark,catalog_no,section,name,vintage,perprice,caseprice,bottle_type,type,wine_type,color,country,entry_name,entry_perprice,entry_caseprice,entry_country,entry_vintage,entry_color,entry_variety,entry_region,entry_province,name_dis,xy_dis,score
d7qs3p-005_1_37,"{348,-5069}",d7qs3p-005,-1,Champagnes for the Holidays,Louis Roederer Cristal,1947,9.00,97.18,Standard,wine,Sparkling,White,France,LOUIS ROEDERER CRISTAL,9.00,97.18,France,,,,,,0,23,0
d7s881-005_1_13,"{1846,-5077}",d7s881-005,247,Why Buy French Champagne before December 31st?,Moet & Chandon Brut Imperial,1971,14.99,162.00,Standard,wine,Sparkling,White,France,BOLLINGERBRUT,17.95,215.50,France,1973,,,,,22,73,59.2
d7s881-005_1_7,"{1807,-4190}",d7s881-005,84,Why Buy French Champagne before December 31st?,Moet & Chandon White Star Extra Dry,0,10.99,118.69,Standard,wine,Sparkling,White,France,MOET CHANDON WHITE STAR EXTRADRY,10.99,143.53,US,,white,,,,3,40,0
d7sg6b-014_1_2,"{735,-1463}",d7sg6b-014,144,Champagnes and Sparkling Wines,"Andre Moncier Brut (Finger Lakes, N.Y.)",0,3.99,43.09,Standard,wine,Sparkling,White,United States of America,ANDRE MONCIER BRUT (Finger Lakes,3.99,43.09,US,,,,Finger Lakes,,7,362,0
d7tg6n-004_3_17,"{466,-4289}",d7tg6n-004,16,French Champagnes-Bottles,Lanson Brut,1959,8.45,91.26,Standard,wine,Sparkling,White,France,"",8.45,91.26,France,,,,,,11,32,0
d7tg6n-004_3_25,"{466,-4729}",d7tg6n-004,9,French Champagnes-Bottles,Pol Roger Brut,1959,9.50,102.60,Standard,wine,Sparkling,White,France,Pol Roger Brut 155,9.50,7102.60,France,,,,,,4,39,0
d7tg6n-004_3_29,"{458,-4944}",d7tg6n-004,54,French Champagnes-Bottles,Bollinger Brut,1955,10.00,108.00,Standard,wine,Sparkling,White,France,Bollinger Brat,10.00,108.00,France,1955,,,,,1,31,0
d7tg6n-004_3_32,"{454,-5112}",d7tg6n-004,29,French Champagnes-Bottles,Moet & Chandon Dom Perignon,1959,13.00,140.44,Standard,wine,Sparkling,White,France,Moet Chandon Dom Perignon,13.00,140.44,France,1959,,,,,2,25,0
d7tg6n-004_3_5,"{470,-3634}",d7tg6n-004,55,French Champagnes-Bottles,Krug Light,0,6.49,70.09,Standard,wine,Sparkling,White,France,Krug Light,6.49,70.09,,,,,,,0,36,0
d7vc79-003_1_2,"{717,-2340}",d7vc79-003,68,French Champagnes,Jamin Brut,1966,5.99,68.50,Standard,wine,Sparkling,White,France,196,5.99,,,,,,,,10,191,0
d7vc79-003_1_9,"{560,-3421}",d7vc79-003,23,French Champanges,Louis Roederer Cremant Blanc de Blancs,1964,8.77,94.72,Standard,wine,Sparkling,White,France,LOUIS ROEDERER CREMANT BLANC DE BLANCS,8.77,94.72,France,1964,white,,,,0,32,0
d7vc79-003_2_1,"{2224,-2160}",d7vc79-003,90,French Champagnes,Krug Brut,1962,14.95,162.00,Standard,wine,Sparkling,White,France,KRUG BRUT,14.95,,,1962,,,,,0,52,0
d7vc79-003_2_3,"{2228,-2376}",d7vc79-003,20,French Champagnes,Laurent Perrier Grand Siecle,1961,15.35,165.78,Standard,wine,Sparkling,White,France,LAURENT PERRIER GRAND SIECLE,5.35,,France,1961,,,,,0,40,200
d7w88z-016_1_1,"{648,-1965}",d7w88z-016,36,French Champagne on Sale,Marcel Pere Et Fils Brut,1961,4.59,50.25,Standard,wine,Sparkling,White,France,MARCEL PERE FILS BRUT,4.59,50.25,,1961,,,,,3,53,0
d7ws37-000_1_23,"{753,-4628}",d7ws37-000,V,Palatinate Wines,Deidesheimer Hofstuck Riesling,1949,2.99,34.75,Standard,wine,Still,White,Germany,Tay Tere DEIDESHEIMER HOFSTUCK RIESLING (Orig Herr Burl,2.99,34.75,,1949,,Riesling,,,25,167,0
d70597-030_1_9,"{473,-4206}",d70597-030,841,Red Wines,Pinot Noir (Sonoma Vineyards),0,3.49,39.95,Standard,wine,Still,Red,,Quantity 841 PINOT NOIR (Sonoma Vineyards),3.18,5.09,US,,,Pinot Noir,,,13,88,6.2
d7101s-026_1_11,"{427,-2992}",d7101s-026,23,French Champagnes,Roederer Brut,0,11.95,128.25,Standard,wine,Sparkling,White,France,ROEDERER BRUT,128.25,231.95,,,,,,,0,38,2326
d72s3s-001_1_7,"{824,-3915}",d72s3s-001,56,Champagnes and Sparkling Wines,Mumm's Cordon Rouge,1969,13.99,151.09,Standard,wine,Sparkling,White,France,MUMM'S CORDON ROUGE,13.99,151.09,,1969,red,,,,0,318,0
d7388t-004_2_1,"{3236,-822}",d7388t-004,-1,Champagnes,Pommery & Greno Nature,1928,4.50,48.00,Fifth,wine,Sparkling,White,,POMMERY Nature GRENO Pifths,4.50,48.00,France,1928,,,,,12,422,0
d74s3d-003_1_14,"{473,-4272}",d74s3d-003,2,French Champagne,Louis Roederer Cour Royale Brut,0,9.95,107.50,Standard,wine,Sparkling,White,France,LOUIS ROEDERER COUR ROYALE BRUT,9.95,107.50,France,,,,,,0,59,0
d74s3d-003_1_15,"{481,-4452}",d74s3d-003,94,French Champagne,Perrier Jouet English Cuvee Brut,0,9.95,107.50,Standard,wine,Sparkling,White,France,PERRIER JOUET ENGLISH CUVEE BRUT,9.95,107.50,France,,,,,,0,40,0
d76k5q-008_1_5,"{512,-3895}",d76k5q-008,48,French Champagnes and Sparkling Wines,Mercier Extra Dry French Champagne,0,7.99,86.90,Standard,wine,Sparkling,White,France,MERCIER EXTRA DRY FRENCH CHAMPAGNE,7.99,86.90,France,,,,,Champagne,0,140,0
d7988p-009_1_4,"{540,-4357}",d7988p-009,387,Rhone Valley Red Wine,"Chateauneuf-du-Pape, Cru des Felibres",1952,2.19,24.75,Standard,wine,Still,Red,France,CHATEAUNEUF PAPE CRU DES FELIBRES,113.40,,,1952,,,,,5,130,2224.2
d79w2m-004_1_12,"{309,-4217}",d79w2m-004,353,A Library of Rare Old Clarets,"CHATEAU LA MISSION HAUT BRION
 (Graves)",1953,9.75,105.30,Standard,wine,Still,Red,France,CHATEAU PICHON LONGUEVILLE LALANDE (Pauillac),3.93,96.63,France,,,,Pauillac,,30,12,116.4
d79w2m-004_1_16,"{305,-4527}",d79w2m-004,310,A Library of Rare Old Clarets,CHATEAU HAUT BRION (Graves),1953,21.50,232.50,Standard,wine,Still,Red,France,CHATEAU MARGAUX (Margaux),19.95,215.45,France,,,,Margaux,,15,14,31
d79w2m-004_1_7,"{309,-3569}",d79w2m-004,5038,A Library of Rare Old Clarets,"CHATEAU CHEVAL BLANC
 (St. Emilion)",1955,19.95,215.45,Standard,wine,Still,Red,France,LIOALILAU LALTUURN (I'auliiacjy,215.45,,,,,,,,27,14,3910
d79w2m-008_1_11,"{391,-4192}",d79w2m-008,675,"Original

Abfullung","WILTINGER KUPP TROCKENBEERENAUSLESE, Bischoeﬂiches Priesterseminar ...................................
Sta afgph rpnnrm'q",1959,60.00,,Standard,wine,Still,,Germany,WILTINGER KUPP TROCKENBEERENAUSLESE Original Abfullune Rischoefliches,60.00,,Argentina,1959,,,,,57,72,0
d79w2m-008_1_5,"{432,-2717}",d79w2m-008,651,Original Abfullung,"MAXIMIN GRUNHAUSER HERRENBERG TROCKENBEERENAUSLESE, G. von Schubert",1959,40.00,,Standard,wine,Still,,Germany,MAXIMIN GRUNHAUSER HERRENBERG TROCKENBEERENAUSLESE Original Abfullung Schubert,40.00,,Germany,1959,,,,,16,40,0
d79w2m-009_1_2,"{321,-2744}",d79w2m-009,-999,The Great 1961 Clarets,"CHATEAU BEYCHEVELLE (St. Julien), Mongeard Mugneret",1964,4.79,51.75,Standard,wine,Still,Red,France,CHATEAU SIRAN (Margaux),4.49,48.50,France,,,,Margaux,,37,56,6
d79w2m-009_1_6,"{331,-4094}",d79w2m-009,630,The Great 1961 Clarets,"CHATEAU LEOVILLE LASCASES
 (St. Julien)",1964,5.49,59.30,Standard,wine,Still,Red,France,CHATEAU LEOVILLE LASCASES Sijulien),3.48,59.30,France,,,,,,5,87,40.2
d79w2m-013_2_1,"{325,-1482}",d79w2m-013,842,Red Bordeaux,"CHATEAU HANTEILLAN
 (Haut Medoc)",1964,1.99,21.50,Standard,wine,Still,Red,France,"""Re AVAOUM MUL) Cae tastine This ""DANY Froav",1.99,99.21,,,,,,,35,63,0
d79w2m-013_2_20,"{342,-4897}",d79w2m-013,133,Red Bordeaux,CHATEAU MONTROSE (St. Estephe),1964,3.99,43.10,Standard,wine,Still,Red,France,CHATEAU MONTROSE (Saint Estephe),43.10,,France,,rose,,,,4,29,782.2
d79w2m-014_2_3,"{2087,-2898}",d79w2m-014,81,Champagne for the Holidays,Boyer Brut,1964,3.49,39.75,Standard,wine,Sparkling,White,France,BOYER BRUT (Haut Savoie),3.48,39.75,France,1964,,,Savoie,,14,155,0.200000000000005
d79w2m-023_1_5,"{413,-3193}",d79w2m-023,942,The Very Best of Switzerland,"Testuz Dezaley ""L'Arbalete""",1967,4.55,49.15,Standard,wine,Still,White,Switzerland,DNZALEY Tostuz,4.55,49.15,,1987,,,,,19,73,0
d79w2m-029_1_4,"{249,-3257}",d79w2m-029,830,Clarets of the 1962 Vintage,CHATEAU SIMARD (St. Emilion),1962,2.79,30.15,Standard,wine,Still,Red,France,CHATEAU SIMARD (Saint Emilion) CTE BREE Sag Yaz,2.79,30.15,France,,,,,,21,16,0
d79w2m-029_2_9,"{2021,-4464}",d79w2m-029,213,Clarets of the 1962 Vintage,CHATEAU LATOUR (Pauillac),1962,9.95,107.45,Standard,wine,Still,Red,France,CHATEAU LATOUR (Pauillac),9.95,107.45,France,,,,Pauillac,,0,18,0
d79w2m-034_1_13,"{341,-2927}",d79w2m-034,874,The Wines of Alsace,"SYLVANER, Nicolas",1967,1.69,18.25,Standard,wine,Still,White,Germany,SYLVANER Nicolas,1.69,18.25,,1967,,Sylvaner,,,1,2,0
d79w2m-034_1_16,"{344,-3240}",d79w2m-034,887,The Wines of Alsace,"GEWURZTRAMINER GRAND CRU, Hugel",1966,3.19,34.65,Standard,wine,Still,White,Germany,GEWURZTRAMINER CRU MAMBURG Nicolas,2.69,29.05,Italy,1965,,Gewurztraminer,,,15,37,10
d79w2m-034_2_21,"{2114,-3671}",d79w2m-034,424,Wines of Spain,MARQUIS DE MURRIETA (Red),,2.29,24.73,Standard,wine,Still,,Spain,MARQUIS DE MURRIETA (Red),2.29,24.73,Spain,,red,,,,0,19,0
d79w2m-034_2_7,"{2104,-2386}",d79w2m-034,847,The Interesting Country Wines of France,SCIATINO ROUGE (Corsica),1966,1.49,16.10,Standard,wine,Still,,France,SCIATINO ROUGE (Corsica),1.49,16.10,,1966,red,,,,0,10,0
d7bc7n-029_1_6,"{169,-4702}",d7bc7n-029,44,French Champagnes on Sale,St. Marceaux Brut,1964,6.79,76.50,Standard,wine,Sparkling,White,France,SAINT MARCEAUX BRUT,6.79,76.50,,1964,,,,,4,83,0
d7c889-012_1_11,"{811,-4836}",d7c889-012,28,"""Best Buys"" in Champagne",Mesnil Blanc de Blancs,1961,5.99,68.50,Standard,wine,Sparkling,White,France,MESNIL BLANC DE BLANGCS,5.99,68.50,,1981,white,,,,1,274,0
d7d59z-007_1_1,"{326,-2152}",d7d59z-007,120,French Champagnes on Sale,Marcel Et Fils Brut,0,6.99,79.95,Standard,wine,Sparkling,White,France,"MARCEL PERE FILS 93""",6.93,279.95,,,,,,,7,194,1.20000000000001
d7ds3w-012_1_31,"{396,-4362}",d7ds3w-012,-1,Champagnes for the Holidays,Taittinger Brut,1947,7.94,87.66,Standard,wine,Sparkling,White,France,TAITTINGER BRUT,1.94,81.66,France,1947,,,,,0,6,120
d7g01t-025_1_18,"{531,-3110}",d7g01t-025,39,French Champagnes,Dom Ruinart Blanc de Blancs,0,12.99,140.29,Standard,wine,Sparkling,White,France,DOM RUINART BLANC DE BLANCS Nes,12.99,110.29,France,1969,white,,,,4,164,0
d7g01t-025_1_27,"{535,-3622}",d7g01t-025,116,French Champagnes,Bollinger R.D.,1966,19.50,210.60,Standard,wine,Sparkling,White,France,BOLLINGER,19.50,210.60,France,1966,,,,,5,168,0
d7g01t-025_2_1,"{2124,-2077}",d7g01t-025,81,Other Sparkling Wines from France,Boyer Brut Blanc de Blancs,1973,4.79,54.65,Standard,wine,Sparkling,White,France,BOYER BRUT LANC DE BLANCS,4.79,54.65,,1973,white,,,,1,131,0
d7g59k-003_1_5,"{492,-3945}",d7g59k-003,-1,White Burgundy,"Chassagne Montrachet, La Boudriotte",1969,55.20,0.00,Standard,wine,Still,White,France,Chassagne Montrachet Boudriotte,55.20,,France,,,,Chassagne Montrachet,,4,138,0
d7h014-013_2_1,"{3325,-968}",d7h014-013,120,French Champagne,Marcel Pere Et Fils Brut,0,8.69,99.50,Standard,wine,Sparkling,White,France,MARCEL PERE FILS BRUT,8.60,99.50,,,,,,,3,145,1.8
d7h59w-003_1_1,"{446,-2352}",d7h59w-003,3528,,Old Style Whiskey (A superior Blend),0,3.69,43.50,,spirit,,,United States of America,OLD STYLE WHISKEY Blend),3.69,43.50,,,,,,,12,72,0
d7js34-025_1_3,"{546,-1501}",d7js34-025,36,French Champagnes on Sale,Marcel Pere Et Fils Brut,1959,4.59,50.25,Standard,wine,Sparkling,White,France,MARCEL PERE FILS BRUT astonishing Champagne Made,19.59,,,1959,red,,,Champagne,30,54,300
d7js34-026_1_1,"{631,-2519}",d7js34-026,36,Pick Your Favorit French Champagne,Marcel Pere Brut,1959,4.59,50.25,Standard,wine,Sparkling,White,France,Marcel,4.59,50.25,,1959,,,,,10,13,0
d7js34-026_1_25,"{667,-4330}",d7js34-026,23,Pick Your Favorite French Champagne,Mumm's Cordon Rouge Rose,1955,9.99,109.88,Standard,wine,Sparkling,Rosé,France,Bollinger Brut,10.00,108.00,France,1955,,,,,20,29,0.199999999999996
d7kw23-008_1_5,"{372,-3559}",d7kw23-008,155,French Champagne,Ayala Gold Label Brut,1961,6.49,73.50,Standard,wine,Sparkling,White,France,AYALA GOLD LABEL BRUT,6.49,73.50,France,1961,,,,,0,106,0
d7kw23-010_1_11,"{2047,-2894}",d7kw23-010,574,Red Wines of Italy,Valpolicella,1966,1.79,19.35,Standard,wine,Still,Red,Italy,CHIANTI BISERYA,1.99,21.50,Italy,1964,,,Chianti,,11,36,4
d7ms3r-029_1_5,"{696,-1902}",d7ms3r-029,68,French Champagnes,Jamin Brut (Roederer),1966,5.99,68.50,Standard,wine,Sparkling,White,France,"",3.99,68.50,,,,,,,21,232,40
d7ms3r-029_2_2,"{2236,-2243}",d7ms3r-029,2,American Champagnes,Andre Moncier Brut,0,2.99,34.75,Standard,wine,Sparkling,White,United States of America,ANDRE MONCIER BRUT,2.99,34.75,,,,,,,0,173,0
d7ms3r-030_1_9,"{558,-3351}",d7ms3r-030,1158,Other Sparkling Wines,Codorniu Brut,0,4.50,48.60,Standard,wine,Sparkling,White,Spain,COPORNIU BRUTY,1.50,418.60,,,,,,,2,144,60
d7nk5r-002_2_1,"{2121,-2300}",d7nk5r-002,80,Champagnes on Sale,Moet & Chandon Dom Perignon,1961,14.50,156.50,Standard,wine,Sparkling,White,France,MOET CHANDON DOM PERIGNON,14.50,156.60,US,1961,,,,,2,22,0
d7nk5r-002_2_2,"{2133,-2804}",d7nk5r-002,2,Other Champagnes and Sparkling Wines,"St. Michel Brut (Finger Lakes, N.Y.)",0,2.49,26.90,Standard,wine,Sparkling,White,United States of America,OTHER CHAMPAGNES AND SPARKLING SAINT MICHEL BRUT (Finger Lakes,2.49,26.90,,,,,Finger Lakes,Champagne,42,49,0
d7nk5r-002_2_5,"{2117,-4136}",d7nk5r-002,216,Other Champagnes and Sparkling Wines,"Gouin Blanc de Blancs (Anjou, Loire)",0,3.99,43.10,Standard,wine,Sparkling,White,France,GOUIN BLANC DE BLANCS (Anjou,3.99,43.10,France,,white,,Anjou,,8,22,0
d7pp4q-023_1_20,"{408,-3350}",d7pp4q-023,56,French Champagne,Mumm's Cordon Rouge Brut,1971,13.99,151.09,Standard,wine,Sparkling,White,France,BOLLINGER BRUT,14.89,160.95,France,1970,,,,,16,41,18
d7pp4q-023_2_21,"{2240,-4998}",d7pp4q-023,104,Coteaux Champenois,"Saran Natur, Chateau de Saran",0,11.49,124.09,Standard,wine,Still,White,France,SARAN NATUR Chateau de Saran,11.49,124.09,France,,,,,,1,210,0
d7ps3c-006_1_11,"{1884,-4895}",d7ps3c-006,1070,The Great 1964 Burgundies,CORTON RENARDES (Prince de Merode),1964,6.59,71.15,Standard,wine,Still,Red,France,CORTON RENARDES Prince de Merode,6.59,71.15,France,,,,Corton,,2,54,0
d7ps3c-006_1_6,"{1904,-3550}",d7ps3c-006,759,The Great 1964 Burgundies,POMMARD RUGIENS (Leieune),1964,4.79,51.75,Standard,wine,Still,Red,France,POMMARD RUGIENS Lejeune,4.79,51.75,France,,,,Pommard,,3,29,0
d7ps3c-006_2_3,"{318,-4191}",d7ps3c-006,250,The Great 1964 Burgundies,SANTENAY (Clair Dau),1964,3.49,37.70,Standard,wine,Still,Red,France,SANTENAY,3.49,37.70,,,,,Santenay,,12,104,0
d7ps3c-006_2_5,"{326,-4647}",d7ps3c-006,338,The Great 1964 Burgundies,ALOXE CORTON (Chandon de Braillès),1964,3.69,39.85,Standard,wine,Still,Red,France,ALOXE CORTON Chandon de Brailles,3.69,39.85,,,,,Aloxe Corton,,3,119,0
d7s881-005_1_9,"{1815,-4391}",d7s881-005,49,Why Buy French Champagne before December 31st?,Moet & Chandon Brut Imperial,0,11.89,128.41,Standard,wine,Sparkling,White,France,BOLLINGER SPECIALCUVEEBRUT,12.95,162.00,France,,,,,,26,44,21.2
d7sg6b-014_1_7,"{776,-3286}",d7sg6b-014,26,Champagnes and Sparkling Wines,Charles Heidsieck Brut,1969,13.49,145.70,Standard,wine,Sparkling,White,France,CHARLES HEIDSIECK BRUT,13.49,145.70,France,1969,,,,,0,388,0
d7tg6n-004_3_20,"{466,-4457}",d7tg6n-004,26,French Champagnes-Bottles,Charles Heidsieck British Cuvee,1959,8.88,95.91,Standard,wine,Sparkling,White,France,Charles Heidsieck British Cuvee,8.88,95.91,France,1959,,,,,0,35,0
d7tg6n-004_3_27,"{466,-4845}",d7tg6n-004,34,French Champagnes-Bottles,Louis Roederer Brut,1959,9.60,103.75,Standard,wine,Sparkling,White,France,Louis Roederer Brut,9.60,103.75,France,1959,,,,,0,37,0
d7vc79-003_1_3,"{556,-2631}",d7vc79-003,155,French Champagnes,Ayala Gold Label Brut,1964,6.39,73.50,Standard,wine,Sparkling,White,France,"",6.39,,,,,,,,21,26,0
d7vc79-003_2_7,"{2228,-3285}",d7vc79-003,42,French Champagnes,Taittinger Blanc de Blancs,1964,15.98,176.42,Standard,wine,Sparkling,White,France,TAITTINGER BLANC DE BLANCS,15.98,,France,,white,,,,0,40,0
d7ws37-000_1_1,"{658,-1943}",d7ws37-000,A,Rhine Wines,Liebfraumilch Natur,1947,0.89,19.75,Half Bottle,wine,Still,White,Germany,LIEBFRAUMILCH NATUR (Shipped Bauman)),16.95,,,1947,,,,,18,72,321.2
d7ws37-000_1_10,"{677,-2988}",d7ws37-000,J,Rhine Wines,Schloss Vollrads,1949,1.59,35.25,Half Bottle,wine,Still,White,Germany,SCHLOSS VOLLRADS (Original Graf Matuschka Greiffenklauv),2.79,32.75,Germany,1949,,,,,40,91,24
d7ws37-000_1_3,"{666,-2198}",d7ws37-000,C,Rhine Wines,Rudesheimer Riesling,1949,0.98,22.50,Half Bottle,wine,Still,White,Germany,RUDESHEIMER RIESLING (Kellerabfullung Bauman),1.79,19.95,US,1949,,Riesling,,,25,80,16.2
d7x30h-016_1_2,"{642,-2022}",d7x30h-016,36,French Champagnes on Sale,Marcel Pere Et Fils Brut,1961,4.59,50.25,Standard,wine,Sparkling,White,France,AYALA GOLD LABEL BRUT,5.49,60.50,France,1961,,,,,15,134,18
d7z30t-008_2_11,"{703,-4743}",d7z30t-008,91,Other World-Famous Champagnes,Krug Brut (Private Cuvee),0,6.95,75.06,Standard,wine,Still,Red,France,KRUG BRUT (Private Cuvee),6.95,75.06,,,,,,,0,130,0
d7z30t-008_2_6,"{690,-4296}",d7z30t-008,70,Other World-Famous Champagnes,Perrier Jouet Brut (English Market),0,6.70,72.50,Standard,wine,Sparkling,White,France,PERRIER JOUET BRUT (English Market),6.70,72.50,France,,,,,,0,121,0
d7101s-026_2_2,"{2054,-4126}",d7101s-026,102,American Champagnes,Taylor Brut (N.Y.),0,5.25,56.70,Standard,wine,Sparkling,White,United States of America,TAYLOR BRUT,5.22,56.70,US,,,,,,7,22,0.600000000000005
d7388t-003_1_12,"{3318,-3221}",d7388t-003,-1,Champagnes,Charles Heidsieck Extra Dry,1928,4.29,46.00,Fifth,wine,Still,Red,,Extra Dey Fifths,4.29,46.00,,1925,,,,,22,854,0
d73s33-006_1_3,"{564,-2166}",d73s33-006,36,"""Best Buys"" in Champagne for the New Year's Celebration",Marcel Pere Brut,1961,4.79,52.75,Standard,wine,Sparkling,White,France,AAV ILANAVALe MARCEL PERE BRUT,4.79,52.75,,1961,,,,,14,192,0
d73s33-006_1_8,"{592,-4461}",d73s33-006,42,"""Best Buys"" In Champagne for the New Year's Celebration",Taittinger Blanc de Blancs,1961,13.69,151.14,Standard,wine,Sparkling,White,France,TAITTINGER BLANC DE BLA},13.69,,France,,white,,,,3,200,0
d74s3d-003_2_22,"{2246,-3976}",d74s3d-003,44,Other Sparkling Wines,Domaine Chandon Napa Valley Brut (California),0,8.99,97.09,Standard,wine,Sparkling,White,United States of America,SABLANT BRUT (Loire) tside listric Sablant Brut prestigious Champagne Als Hobs Moet 7975 DOMAINE CHANDON NAPA VALLEY BRUT (California),8.99,97.09,US,,,,Napa Valley,California,81,63,0
d76k5q-008_1_1,"{492,-2333}",d76k5q-008,89,French Champagnes and Sparking Wines,Sparkling Nectarose (Loire),0,3.49,37.70,Standard,wine,Sparkling,Rosé,France,SPARKLING NECTAROSE (Loire),3.49,37.70,,,rose,,,,0,179,0
d76k5q-008_1_3,"{468,-3022}",d76k5q-008,81,French Champagnes,Boyer Brut Blanc de Blancs (Savoie),0,4.99,53.90,Standard,wine,Sparkling,White,France,BOYER BRUT BLANC DE BLANCS (Savole),1.99,3.00,France,1869,white,,Savoie,,1,94,60
d76p4c-017_1_2,"{890,-3848}",d76p4c-017,A41,Champagne,de Venoge Champagne,1971,21.95,250.00,Standard,wine,Sparkling,White,,"",7.99,,,,,,,,19,891,279.2
d76p4c-019_1_1,"{2187,-3442}",d76p4c-019,250,Red Bordeaux,Chateau Beaumont,1975,4.99,58.50,Standard,wine,Still,Red,France,CHATEAUBEAUMONT,4.99,58.50,France,,,,,,1,7,0
d79w2m-009_2_3,"{2126,-2925}",d79w2m-009,609,The Great 1961 Clarets,CHATEAU AUSONE (St. Emilion),1964,10.95,118.00,Standard,wine,Still,Red,France,CHATEAU AUSONE (Saint Emilion),10.95,118.00,France,,,,,,4,20,0
d79w2m-013_3_13,"{2084,-4083}",d79w2m-013,344,Red Bordeaux,"CHATEAU CHEVAL BLANC
 (St. Emilion)",1964,9.75,105.30,Standard,wine,Still,Red,France,CHATEAU MARGAUX (Margaux) The most delicate Balanra Axrait,8.99,97.00,France,,,,Margaux,,41,83,15.2
d79w2m-014_1_7,"{273,-3444}",d79w2m-014,22,Champagne for the Holidays,Pommery & Greno Brut,0,7.75,83.39,Standard,wine,Sparkling,White,,POMMERY GRENO BRUT,7.75,33.39,France,,,,,,2,20,0
d79w2m-014_1_9,"{246,-3875}",d79w2m-014,97,Champagne for the Holidays,Charles Heidsieck Cuvee Royal,1959,11.95,129.06,Standard,wine,Sparkling,White,France,CHARLES HEIDSIECK CUVEE ROYAL,41.08,190.00,France,1858,,,,,0,50,582.6
d79w2m-014_2_5,"{1993,-3511}",d79w2m-014,836,Champagne for the Holidays,Clarette de Die,0,4.59,49.55,Standard,wine,Sparkling,White,France,CLARETTEDEDIE,4.59,49.55,France,,,,Clairette de Die,,2,17,0
d79w2m-023_1_4,"{366,-2799}",d79w2m-023,633,The Very Best of Switzerland,Gilliard Dole Du Mont,1967,3.99,43.10,Standard,wine,Still,White,Switzerland,BOLEDUMONT Gillard,3.99,43.10,,1987,,,,,17,52,0
d79w2m-023_1_6,"{446,-3739}",d79w2m-023,1006,The Very Best of Austria,Dr. Ernst Weigl Gumpoldskirchner Doktor Spaetlese Cabinet,1966,2.49,26.90,Standard,wine,Still,White,Austria,GUMPOLDSKIRCHNER DOKTOR SPAETLESE CABINET Estate Ernst Welgl,2.49,26.90,,1966,,,,,35,60,0
d79w2m-025_1_7,"{232,-3735}",d79w2m-025,509,Burgandy,"FIXIN CLOS NAPOLEON, Gelin",1964,3.79,40.95,Standard,wine,Still,Red,France,FIXIN CLOS NAPOLEON Gelin,3.79,40.95,France,,,,Fixin,,1,37,0
d79w2m-025_2_1,"{2034,-2113}",d79w2m-025,276,Burgandy,"POMMARD, de Courcel",1964,4.49,48.50,Standard,wine,Still,Red,France,POMMARD de Courcel,4.49,48.50,France,,,,Pommard,,1,44,0
d79w2m-026_2_3,"{2086,-2883}",d79w2m-026,356,The Great White Burgandies of the Blessed 1966 vintage,"BEAUNE, CLOS DES MOUCHES",1964,6.19,66.69,Standard,wine,Still,White,France,BEAUNE CLOS DES MOUCHES,6.19,66.69,France,,,,Beaune,,1,34,0
d79w2m-029_1_3,"{249,-2980}",d79w2m-029,413,Clarets of the 1962 Vintage,"CHATEAU LE BOURDIEU
 (Haut Medoc)",1962,1.99,21.50,Standard,wine,Still,Red,France,CHATEAU BOURDIEU (Haut Medog),1.99,21.30,France,,,,Haut Medoc,,5,84,0
d79w2m-030_2_6,"{2125,-3760}",d79w2m-030,916,Red Burgundies,"CORTON, Cuvee Docteur Peste",1966,7.79,84.15,Standard,wine,Still,Red,France,CORTON Cuvee Docteur Peste,7.79,84.15,France,,,,Corton,,1,6,0
d79w2m-034_1_24,"{351,-4220}",d79w2m-034,811,White Wines of the Rhone Valley,"CROZES-HERMITAGE, Noyer",1964,2.29,24.75,Standard,wine,Still,White,France,CROZES HERMITAGE Noyer,2.29,24.75,France,1964,,,Crozes Hermitage,,2,4,0
d79w2m-034_1_4,"{334,-2042}",d79w2m-034,5008,The Wines of the Loire Valley,"VOUVRAY, Nicolas",1961,1.99,21.50,Standard,wine,Still,,France,VOUVRAY Nicolas,1.99,21.50,France,1961,,,Vouvray,,1,8,0
d79w2m-034_2_31,"{2127,-4775}",d79w2m-034,5030,Wines of Portugal,"VlNHO VERDE, Lagosta",,1.99,21.95,Standard,wine,Still,,Portugal,VINHO VERDE,1.99,21.95,Portugal,,,,,Vinho Verde,10,27,0
d79w2m-037_2_2,"{2071,-3224}",d79w2m-037,258,The Good 1960 and 1963 Clarets,"CHATEAU DUCRU BEAUCAILLOU
 (St. Julien)",1963,2.49,26.90,Standard,wine,Still,Red,France,CHATEAU DUCRU BEAUCAILLOU Saint,2.49,26.90,France,,,,,,10,66,0
d79w2m-037_2_3,"{2071,-3508}",d79w2m-037,168,The Good 1960 and 1963 Clarets,"CHATEAU LATOUR HAUT BRION
 (Graves)",1963,2.99,32.30,Standard,wine,Still,Red,France,CHATEAU LATOUR HAUT BRION (Graves),2.80,332.30,France,,,,Graves,,1,67,3.80000000000001
d79w2m-038_1_1,"{234,-982}",d79w2m-038,454,The Charming Vin Roses of France,"ANIOU ROSE, Nicolas",1966,1.49,16.10,Standard,wine,Still,Rosé,France,ANJOU ROSE Nicolas Light OTC,1.49,16.10,,1966,rose,,Anjou,,12,115,0
